"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDNT_CONT"|"DATA_STRD_YM"
9217|"구로기계공구상_1"|11530|"구로구"|82706.41|0|82706.41|1.2|0.76|0.74|0.74|0.74|0.69|0.65|0.65|0.62|1|1.44|1.89|1.97|1.88|1.92|1.91|2.08|2.1|1.62|1.35|1.04|0.75|0.73|0.75|0.73|1.2|0.76|0.74|0.74|0.74|0.69|0.65|0.65|0.62|1|1.44|1.89|1.97|1.88|1.92|1.91|2.08|2.1|1.62|1.35|1.04|0.75|0.73|0.75|0.73|"MULTIPOLYGON (((126.876502138769 37.5055907865265, 126.876499300087 37.5055975410188, 126.876098671118 37.5050790423378, 126.876155286988 37.5050385574042, 126.876019884088 37.5048514564681, 126.876478267949 37.5046447121884, 126.876656918173 37.5043295512041, 126.876900353273 37.5041608706014, 126.87708714286 37.5040506948621, 126.877417818408 37.5041276272554, 126.876963190888 37.5037780120849, 126.87665817712 37.5035727131007, 126.876703624477 37.5034466211585, 126.876805917893 37.5031403892672, 126.876902548346 37.5028386563014, 126.877002024011 37.5025256637418, 126.877055847499 37.5024626504285, 126.877197336056 37.5023884667801, 126.877415206213 37.5022873331485, 126.877618939289 37.5021861843036, 126.877992176075 37.5021663022309, 126.878365420056 37.5021419139882, 126.878712746466 37.5024058175292, 126.879198459702 37.5027644681974, 126.879432837912 37.5029426577745, 126.879463755392 37.5030553146223, 126.879407043873 37.5031566185233, 126.879033335744 37.5034625718943, 126.878401998755 37.5039732335068, 126.877954622318 37.5043692066329, 126.877184533716 37.5049968464937, 126.876502138769 37.5055907865265)))"|"202410"
9218|"구로기계공구상_2"|11530|"구로구"|21123.98|0|21123.98|2.95|0.29|0.19|0.13|0.07|0|0.1|0.39|1.1|2.13|3.42|5|5.65|5.87|6.03|6.65|7.19|6.55|5.36|4.29|3.94|2.94|2.03|1.2|0.36|2.95|0.29|0.19|0.13|0.07|0|0.1|0.39|1.1|2.13|3.42|5|5.65|5.87|6.03|6.65|7.19|6.55|5.36|4.29|3.94|2.94|2.03|1.2|0.36|"MULTIPOLYGON (((126.877164096282 37.5053865071335, 126.877147131766 37.5053864892941, 126.877846480419 37.5047948157376, 126.87821171788 37.5044888573673, 126.87864202621 37.5041559354952, 126.879078091989 37.5037576955404, 126.879505568591 37.5034225150454, 126.879599031963 37.5033235014921, 126.879774407521 37.5032741271802, 126.879921396359 37.5032945508835, 126.880466466516 37.5036712772921, 126.880994574321 37.5040502363795, 126.880824682266 37.5042054855129, 126.880416926109 37.5045857408955, 126.880017728239 37.5049164486797, 126.879581693617 37.505294419575, 126.879180516264 37.5051002904504, 126.878869379849 37.5051743006253, 126.878530466932 37.5049441938786, 126.878310173542 37.5047952997171, 126.878075258797 37.5049414671219, 126.877585668137 37.5052135073299, 126.877164096282 37.5053865071335)))"|"202410"
9219|"디지털단지오거리"|11530|"구로구"|30664.2|10664.94|19999.26|56.35|53.25|53.57|52.01|51.05|54.47|54.03|53.24|55.84|54.95|54.14|52.3|51.96|51.58|51.19|52.36|53.62|56.13|59.53|64.75|71.09|69.22|65.13|61.43|55.59|33.63|31.83|32.22|31.35|30.83|33.95|33.48|32.5|33.93|33.47|32.78|31.42|30.9|30.48|30.13|30.83|31.49|32.88|34.93|37.81|41.37|40.58|38.37|36.57|33.11|"MULTIPOLYGON (((126.887236296692 37.4824932246577, 126.887233487267 37.48248195941, 126.887070054807 37.4821484304072, 126.886957491066 37.4818217079527, 126.886977517177 37.4816640518533, 126.887082297639 37.4815335078468, 126.887325844078 37.4812274022114, 126.887626044831 37.4808380078404, 126.888189227462 37.4803677746227, 126.888517481659 37.4801135552562, 126.888865417524 37.479926928941, 126.889329242998 37.4797359065325, 126.889764764795 37.47956963315, 126.889990843823 37.4795946240759, 126.890264659139 37.4798313952062, 126.890026892454 37.4800631796756, 126.889882404664 37.4802905466974, 126.8898283869 37.4805022314256, 126.889370637918 37.4804071930728, 126.889201335384 37.4802155693155, 126.888952194159 37.4804901384481, 126.888510415964 37.4810528441273, 126.888037484931 37.4816515583309, 126.887689173841 37.4820792000285, 126.887352168432 37.48250459907, 126.887236296692 37.4824932246577)))"|"202410"
9220|"구로역"|11530|"구로구"|104882.2|0|104882.2|21.53|9.77|8.9|8.15|8.11|7.91|8.76|9.97|12.65|16.91|24.73|32.76|36.53|38.03|36.23|34.43|31.99|27.41|30.82|27.25|25.65|24.43|20.86|19.28|15.23|21.53|9.77|8.9|8.15|8.11|7.91|8.76|9.97|12.65|16.91|24.73|32.76|36.53|38.03|36.23|34.43|31.99|27.41|30.82|27.25|25.65|24.43|20.86|19.28|15.23|"MULTIPOLYGON (((126.882515535525 37.502371412488, 126.882524021014 37.5023691685264, 126.882748147946 37.5018828539926, 126.882380832893 37.5017360721157, 126.882103999299 37.5015848754839, 126.881991026589 37.5015104288896, 126.881957253561 37.5014135372808, 126.881997028991 37.5012919425138, 126.882107467899 37.5011816815918, 126.882308482433 37.501006189404, 126.882798317015 37.5005516771653, 126.883013531952 37.500333400513, 126.88325091277 37.5004012131082, 126.883581511374 37.5005209257072, 126.88354967558 37.5009894138916, 126.88332058643 37.5010409926666, 126.883263782303 37.5012053683522, 126.883212501127 37.5014530920088, 126.883220667047 37.5016535726201, 126.883064942787 37.5017953242195, 126.882903542004 37.5019505849124, 126.882835466254 37.5020901715703, 126.883448585546 37.5023475701153, 126.882515535525 37.502371412488)))"|"202410"
9221|"구로중앙유통단지"|11530|"구로구"|288619.19|0|288619.19|4.18|2.65|2.58|2.57|2.58|2.39|2.27|2.27|2.17|3.48|5.01|6.58|6.88|6.57|6.69|6.65|7.27|7.32|5.66|4.7|3.62|2.6|2.53|2.62|2.55|4.18|2.65|2.58|2.57|2.58|2.39|2.27|2.27|2.17|3.48|5.01|6.58|6.88|6.57|6.69|6.65|7.27|7.32|5.66|4.7|3.62|2.6|2.53|2.62|2.55|"MULTIPOLYGON (((126.873773094011 37.5041208594814, 126.873632589592 37.5037586899204, 126.873435620094 37.5032043621471, 126.873356820032 37.5029902894138, 126.873928170125 37.5028557572866, 126.873759684673 37.5021775732562, 126.873641782346 37.5016818960457, 126.87419607426 37.501596899121, 126.873628306008 37.5012944516133, 126.872915653971 37.5013995462744, 126.872789187844 37.5009556663256, 126.872668242358 37.5005906297072, 126.872541670686 37.5002098193102, 126.872443294929 37.4998740895261, 126.872299746912 37.4995022702957, 126.872124705298 37.4993601714167, 126.872161567464 37.4992971417424, 126.872232483821 37.4991598167872, 126.872345745588 37.4990585780457, 126.8725351357 37.4990768047507, 126.873029637916 37.4992260080337, 126.873668094911 37.4995127674499, 126.874433693468 37.4998514675903, 126.875343351041 37.5002714065225, 126.876038276425 37.5006145258109, 126.876351825823 37.5007792905314, 126.876781147953 37.501032024056, 126.876837086997 37.5013969879378, 126.876771678018 37.5016266738869, 126.876561972059 37.5019192773952, 126.876182539992 37.5022635082422, 126.875981635846 37.5023624051109, 126.875576923071 37.5026052447004, 126.875339163635 37.5027626661837, 126.875098924882 37.5027128546519, 126.874869376244 37.503030211367, 126.874537778421 37.5035028804847, 126.874132489055 37.5040790841955, 126.873773094011 37.5041208594814)), ((126.873773094011 37.5041208594814, 126.873773340274 37.5041214942594, 126.873767685532 37.5041214881511, 126.873773094011 37.5041208594814)))"|"202410"
9222|"대림역"|11530|"구로구"|128920.21|55410.44|73509.77|17.21|16.56|16.72|17.41|16.62|17.03|16.7|16.47|15.72|13.6|13.5|14.57|15.81|16.31|17.99|18.17|18.92|19.1|17.78|17.62|18.78|18.15|17.78|17.06|18.6|12.3|11.86|11.55|12.2|11.77|12.07|12.02|11.99|12.28|11.34|11.97|12.1|12.59|11.87|11.98|12.04|12.24|12.41|12.46|12.49|12.91|13.39|13.64|12.71|12.24|"MULTIPOLYGON (((126.889410453306 37.4953953971146, 126.889424585163 37.4953976630089, 126.88936525761 37.495370576752, 126.889387880679 37.4953660931955, 126.889611636636 37.4950847423495, 126.889323508198 37.4949312992841, 126.889493445631 37.4947197251486, 126.889987809215 37.4949657150163, 126.890775958701 37.4953674008399, 126.891400239751 37.4957058589032, 126.892191218547 37.4961165478845, 126.892516076724 37.4962925427978, 126.892524410841 37.4963939130463, 126.892510255814 37.4964074150123, 126.892221398385 37.4967472761931, 126.892006509597 37.4967673499624, 126.891647748565 37.4965755546671, 126.891184460173 37.4963341057945, 126.890526283371 37.4959730898084, 126.889907624684 37.4956571574657, 126.889410453306 37.4953953971146)))"|"202410"
9223|"신도림역"|11530|"구로구"|912845.14|175677.41|737167.73|62.65|29.42|26.94|25.14|24.85|24.77|24.71|26.66|30.84|38.95|56.24|79.33|107.03|108.47|97.8|100.82|99.43|96.14|93.92|83.55|90.78|77.73|65.58|53.14|42.31|60.93|28.41|25.85|24.11|23.9|23.9|23.8|25.71|29.21|37.66|54.72|77.42|104.83|105.89|94.85|98.14|95.14|93.44|91.49|81.37|88.49|75.78|64.04|52.06|41.23|"MULTIPOLYGON (((126.888977556373 37.5107232411043, 126.888977559751 37.5107209886115, 126.889082498947 37.510509353792, 126.88937424127 37.5101762613469, 126.889450704217 37.5100974964546, 126.889595083032 37.5099827558597, 126.889770772814 37.5097283898993, 126.889674715502 37.5096742391912, 126.889191539406 37.5094462791621, 126.888339223772 37.5102518603095, 126.887986144675 37.5100059998246, 126.887548360049 37.50968121931, 126.8870258174 37.5093135577055, 126.886650174821 37.5090361363972, 126.886664515975 37.5089032530253, 126.886961673751 37.5087300989778, 126.887250309814 37.5085817134083, 126.88750794449 37.5083657223441, 126.887070161198 37.5080476974667, 126.886700159133 37.5077837967023, 126.886714448275 37.5076847007018, 126.886907086762 37.5074438703379, 126.887139343179 37.507180552996, 126.8873432341 37.5069757727378, 126.887577702976 37.5071156536825, 126.888213312624 37.5074969363271, 126.88862573804 37.5077563678731, 126.888871498151 37.5079120244905, 126.8892737161 37.5074371299825, 126.889721282689 37.5068856920226, 126.890010173879 37.5065571000915, 126.890310348986 37.5062442855278, 126.890536911541 37.5059967235729, 126.890647215112 37.5059743020402, 126.890743261746 37.5060329569744, 126.891325272368 37.5063353353193, 126.891969432815 37.5066783133183, 126.892506311837 37.5069130690844, 126.892848188906 37.5070845734809, 126.892845348378 37.5070935808609, 126.892584402547 37.5076564651582, 126.89215372893 37.5082687469442, 126.891929926589 37.5085613643986, 126.891992079893 37.5085974619182, 126.891510209338 37.5094079135323, 126.891255115663 37.5098243878415, 126.890915114693 37.5102925896126, 126.890601480139 37.5101368736703, 126.890316112817 37.509987940961, 126.889998813156 37.51039759652, 126.889367488819 37.510910568658, 126.889248721667 37.5109149609711, 126.888977556373 37.5107232411043)))"|"202410"
9224|"오류동"|11530|"구로구"|1757829.34|36331.4400000002|1721497.9|41.29|43.82|35.43|31.45|29.06|29.39|29.63|28.4|34.07|35.23|39.15|38.47|38.06|39.29|38.73|31.51|29.41|29.36|35.51|50.45|64.08|73.37|73.04|59.02|52.23|37.49|39.76|32.14|28.6|26.59|26.84|27.01|25.99|31.19|32.57|35.95|35.12|34.48|35.55|34.8|28.74|26.75|26.86|32.52|45.91|57.87|65.94|66.1|53.26|47.28|"MULTIPOLYGON (((126.842502847581 37.497314818733, 126.842508520889 37.4973058163624, 126.842514781087 37.4970197572736, 126.842512426366 37.4967967565919, 126.842544325812 37.4964183794386, 126.842578517822 37.4962922853829, 126.842652302963 37.4961594870149, 126.842556278079 37.4961143079532, 126.842315896301 37.4961522770575, 126.841979772161 37.4960121689964, 126.841126779289 37.4956461099435, 126.840776534083 37.4955014742945, 126.840992063653 37.4951864169926, 126.841360437829 37.4947837188645, 126.840860509301 37.494571305582, 126.84045384558 37.4943725322611, 126.840250470979 37.4942934175255, 126.840372539536 37.4940570713264, 126.840468942226 37.4939243050948, 126.840551291793 37.4937532271294, 126.840763117248 37.4938458678503, 126.841090758081 37.4939814629015, 126.841570903987 37.4941893434677, 126.841782674422 37.4943090122951, 126.8418022765 37.4943968863169, 126.842203428558 37.4945303250427, 126.84255091654 37.4946411652616, 126.842641280747 37.4946885892325, 126.842960371497 37.4948602076127, 126.843172212567 37.4949483390213, 126.843403696234 37.4951063238437, 126.843705941953 37.4952238576556, 126.843903678129 37.4952984539187, 126.844268068373 37.4954408466172, 126.844770924102 37.4956127043303, 126.845186148176 37.4957821915749, 126.845123347619 37.4960726811077, 126.845550126687 37.4961250523185, 126.84619447876 37.4962317679957, 126.846129125086 37.4963916096658, 126.845862618564 37.4967584167056, 126.845662114972 37.4966522850823, 126.845347567971 37.4970077651094, 126.845126683462 37.4971854206842, 126.844982374217 37.4972460472339, 126.844784288492 37.4973358848382, 126.844309833772 37.4970964899813, 126.843965310197 37.4969135789136, 126.843435803641 37.4973115647099, 126.843263292899 37.4973383639501, 126.842502847581 37.497314818733)))"|"202410"
9225|"가산디지털단지역_1"|11545|"금천구"|1238686|7255.8899999999|1231430.11|32.12|24.73|25.96|25.84|26.33|26.67|26.04|25.75|28.43|41.01|45.67|45.87|45.12|41.26|40.22|40.26|40.22|37.6|34.64|28.25|25.04|24.84|24.41|23.9|22.9|31.93|24.59|25.81|25.69|26.17|26.52|25.89|25.6|28.26|40.77|45.4|45.6|44.85|41.02|39.98|40.02|39.98|37.38|34.44|28.08|24.89|24.69|24.26|23.76|22.76|"MULTIPOLYGON (((126.881090804361 37.4757814121294, 126.881079499145 37.4757814006204, 126.881031589225 37.4756957564858, 126.881096843222 37.4755403997911, 126.881471321189 37.4746600492012, 126.881981904369 37.4734937661187, 126.882376169979 37.4725976647604, 126.882642764814 37.4720077751828, 126.883102249879 37.4709630709529, 126.883456789048 37.4701525212494, 126.883663835525 37.469679700275, 126.883885059024 37.4691753578304, 126.883944800827 37.468923135894, 126.885128656058 37.4690909923159, 126.885685141949 37.4692514667852, 126.886156896683 37.4693803208803, 126.886524160881 37.4694617688323, 126.886680107328 37.4691262960486, 126.88697791394 37.4684238009986, 126.887207579218 37.4679262179178, 126.887408954187 37.4674466271657, 126.88757906675 37.4670818840731, 126.887760583772 37.4666495762941, 126.88786833808 37.4664064084595, 126.887998576772 37.4662443525574, 126.888704782625 37.4664319865809, 126.889204804638 37.4665473404326, 126.889034660738 37.4669391160273, 126.88871135065 37.4677046624892, 126.888217993452 37.468787649446, 126.88779833868 37.4697130291865, 126.88754876961 37.4702894319918, 126.887253879475 37.4709311132731, 126.886944784879 37.4716178302082, 126.88666120968 37.4722460057522, 126.886405988277 37.4728111378454, 126.886207470477 37.4732569415696, 126.885966449553 37.4737725312312, 126.885668667689 37.4744389829424, 126.885393536007 37.4750761734353, 126.88510142787 37.4757223565484, 126.884877401769 37.4762041728489, 126.884636271099 37.4767783246495, 126.883924364308 37.4765658833163, 126.88320114916 37.4763579313978, 126.882559851329 37.4761815925753, 126.881757528508 37.4759600371843, 126.881090804361 37.4757814121294)))"|"202410"
9226|"독산1동"|11545|"금천구"|416592.06|5121.12|411470.94|30.48|28.12|28.96|29.17|29.38|27.84|28.58|31.77|36.5|39.89|33.84|31.63|31.4|30.97|30.6|28.5|28.22|27.57|29.18|28.07|27.43|29.7|33.55|33.15|26.85|29.48|27.07|27.85|28.05|28.26|26.77|27.48|30.55|35.16|38.49|32.69|30.64|30.51|30.16|29.78|27.72|27.43|26.79|28.38|27.35|26.73|28.84|32.45|32|25.86|"MULTIPOLYGON (((126.895077489308 37.472296674318, 126.895080315482 37.4722966768603, 126.894995629219 37.4722267728155, 126.894985077987 37.4716951707438, 126.894971486839 37.4713144841347, 126.894935267678 37.4709472921867, 126.894933035643 37.4705283230622, 126.894947846402 37.4700485514452, 126.894945684568 37.4695800270607, 126.894971614085 37.4692309110713, 126.895029063822 37.4685754817763, 126.895041025203 37.4681114750105, 126.895072468612 37.4678592219099, 126.895419940325 37.4679496344789, 126.895815429776 37.4680581090287, 126.896117721759 37.4681237015398, 126.896287834572 37.4677296632634, 126.896457910969 37.4673604023218, 126.896636520177 37.4669506034436, 126.896823561388 37.4665723469084, 126.897312446024 37.4665772834685, 126.897445156964 37.4666562382167, 126.89745343842 37.4667981538154, 126.897537130146 37.4675843543428, 126.89759838665 37.4682466468275, 126.897659662894 37.4688954241513, 126.897729384186 37.4695689864108, 126.897793454521 37.4702425435995, 126.89783798547 37.4707403876704, 126.897879728135 37.4712111991059, 126.897726942752 37.4713372058167, 126.897622350729 37.4713551341167, 126.896941056958 37.4714941896418, 126.89649429959 37.4716559747485, 126.896180404366 37.4717930988941, 126.895866289532 37.4720856452578, 126.895520896882 37.4725110608878, 126.895077489308 37.472296674318)))"|"202410"
9227|"시흥1동"|11545|"금천구"|215050.2|20313.78|194736.42|7.77|6.55|5.87|5.37|5.52|5.48|5.3|5.4|5.61|6.07|6.24|7.23|7.17|8.22|8.86|9.95|9.34|8.73|10.24|11.07|12.08|10.43|9.25|8.16|7.02|6.82|5.87|5.25|4.88|5.02|4.98|4.77|4.77|4.91|5.29|5.4|6.24|6.28|7.22|7.66|8.61|8.19|7.56|8.86|9.59|10.57|9.04|8.05|7.15|6.27|"MULTIPOLYGON (((126.900656756715 37.4551509188972, 126.900662416835 37.4551441661685, 126.900829738188 37.454684795066, 126.900377835003 37.4545515111982, 126.899926012527 37.4543596602094, 126.899448787385 37.4541497654404, 126.899610163902 37.453911137619, 126.899943415721 37.4540263025166, 126.900138295388 37.4540850350772, 126.900180793046 37.4539994757958, 126.9004017896 37.4535469087115, 126.900611463547 37.4531078466338, 126.900781461288 37.4527565986016, 126.900911832179 37.4524571245494, 126.900694334604 37.4524118890952, 126.900344042335 37.4523665397943, 126.900250897329 37.4522966320586, 126.900225611091 37.4521907420492, 126.900356046825 37.4518439657455, 126.900446777566 37.4516075287969, 126.900551655834 37.4513553362067, 126.90087672597 37.4512429871303, 126.902043251491 37.4515142755865, 126.902142479456 37.4512575717906, 126.902789279332 37.4514202944571, 126.903122592766 37.451483642553, 126.903181831767 37.4515557723892, 126.903028708997 37.4519768660765, 126.902889782514 37.4523439109208, 126.902954737751 37.4523664902166, 126.903050749123 37.4524071154662, 126.903378530907 37.4523826100082, 126.903629809112 37.4525247267623, 126.903954713209 37.4525407626596, 126.903911788116 37.4529596956896, 126.903874723984 37.4532164522001, 126.903849014106 37.4534326727316, 126.903393767525 37.4536980933136, 126.903040294163 37.4539185464946, 126.903212345427 37.4541506988686, 126.903201025794 37.454164204573, 126.903017106262 37.4543645257325, 126.902937936174 37.4544072576536, 126.902618390909 37.4546074651394, 126.902293225593 37.4547828893483, 126.902140552515 37.4548548418134, 126.902148814813 37.4550170300129, 126.90188885463 37.4550258215323, 126.901818138882 37.4550843274365, 126.901594808541 37.4551697347536, 126.901399798989 37.4552056102255, 126.901227465597 37.4551874441755, 126.901111264014 37.4554531426976, 126.900786679782 37.4551893223467, 126.900656756715 37.4551509188972)))"|"202410"
9229|"시흥4동"|11545|"금천구"|6230.61|6113.66|116.95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"MULTIPOLYGON (((126.907196813007 37.4559897430227, 126.907191159059 37.4559919910342, 126.907177432415 37.4556721226413, 126.908293611035 37.4556031789963, 126.908313124718 37.455817183511, 126.908214076621 37.4559409939236, 126.907196813007 37.4559897430227)))"|"202410"
9230|"등촌역"|11470|"양천구"|122553.03|55347.63|67205.4|4.7|5.76|5.46|4.96|4.86|4.58|4.68|5.1|5.44|4.52|3.74|3.08|4.53|5.15|4.71|3.28|3.74|3.46|4.46|4.2|4.22|5.58|5.05|6.33|6.24|3.16|3.9|3.71|3.48|3.41|3.25|3.35|3.66|3.96|3.31|2.68|2.22|3.02|3.46|3.05|2.18|2.2|1.94|2.54|2.72|2.77|3.38|3.38|4.38|4.12|"MULTIPOLYGON (((126.866438501731 37.5500033070808, 126.864742241125 37.5508933386856, 126.864210834115 37.5506359398498, 126.863625795669 37.5487769623675, 126.864129545218 37.5486806922662, 126.863806054578 37.5476734567719, 126.864224897259 37.5475928546607, 126.864278594845 37.5476221992742, 126.864424854596 37.5480863801331, 126.865013547229 37.5479474075862, 126.865156868358 37.5484746535927, 126.866263443626 37.5482439193848, 126.866815267633 37.5481544502527, 126.867205173544 37.5484342015856, 126.867337751388 37.5486505903337, 126.867351658705 37.5487835024982, 126.867320458405 37.5488285167009, 126.86604314412 37.5496064180471, 126.866438501731 37.5500033070808)))"|"202410"
9231|"목동 현대백화점"|11470|"양천구"|753662.49|385923.72|367738.77|6.69|4.4|4.12|3.83|3.94|3.86|3.66|4.14|5.97|6.14|6.09|6.75|6.63|7.32|7.89|9.92|10.2|10.92|10.55|9.86|8.76|7.75|7.35|5.67|4.79|6.67|4.4|4.12|3.83|3.94|3.86|3.66|4.14|5.97|6.14|6.09|6.75|6.63|7.32|7.89|9.92|10.2|10.92|10.55|9.86|8.63|7.66|7.26|5.63|4.74|"MULTIPOLYGON (((126.876631228759 37.5299583925118, 126.874979094393 37.5301818847383, 126.874092070473 37.5262165514631, 126.875698883931 37.5259840132567, 126.876631228759 37.5299583925118)))"|"202410"
9232|"목동사거리"|11470|"양천구"|21784.08|0|21784.08|0.75|1.03|0.7|0.71|0.71|0.67|0.98|1.15|1.14|1.3|0.64|0.41|0.43|0.39|0.69|0.52|0.72|0.74|0.72|0.38|0.43|0.96|0.95|1.04|0.95|0.75|1.03|0.7|0.71|0.71|0.67|0.98|1.15|1.14|1.3|0.64|0.41|0.43|0.39|0.69|0.52|0.72|0.74|0.72|0.38|0.43|0.96|0.95|1.04|0.95|"MULTIPOLYGON (((126.863823832984 37.5333769612469, 126.863965779625 37.5315503594281, 126.864421078732 37.531591433065, 126.864446472626 37.5316252498221, 126.864310330545 37.5333775268781, 126.864248029879 37.5334179993175, 126.863823832984 37.5333769612469)))"|"202410"
9233|"신정네거리역"|11470|"양천구"|15821.9|2864.86|12957.04|0.3|0.03|0.04|0|0|0.04|0.07|0.1|0.13|0.27|0.56|0.56|0.59|0.38|0.76|0.57|0.42|0.23|0.3|0.42|0.41|0.33|0.17|0.1|0.04|0.24|0.03|0.03|0|0|0.04|0.06|0.08|0.11|0.22|0.46|0.46|0.48|0.31|0.63|0.46|0.34|0.19|0.25|0.34|0.34|0.27|0.14|0.08|0.03|"MULTIPOLYGON (((126.853847628712 37.5205302381555, 126.853986833694 37.520208305663, 126.854300522374 37.5203190687748, 126.854746466077 37.5207678690279, 126.855478759428 37.5208498655482, 126.855521118047 37.5208814527428, 126.855455337079 37.5212597900261, 126.853170790666 37.5210091714634, 126.853847628712 37.5205302381555)))"|"202410"
9234|"오목교역"|11470|"양천구"|59786.67|31189.56|28597.11|0.68|0.44|0.4|0.66|0.68|0.71|0.74|0.75|0.67|0.49|0.51|0.55|0.56|0.64|0.7|0.74|0.87|0.89|0.93|0.88|0.93|0.85|0.89|0.54|0.5|0.51|0.39|0.35|0.35|0.35|0.33|0.36|0.34|0.42|0.42|0.43|0.47|0.49|0.55|0.61|0.62|0.68|0.76|0.81|0.77|0.73|0.62|0.59|0.48|0.39|"MULTIPOLYGON (((126.875823890801 37.5256462727187, 126.874307487792 37.5259374746863, 126.874077520139 37.5247929620884, 126.876023702823 37.5245472697295, 126.876300296697 37.5248854365188, 126.875649647194 37.5249883602464, 126.875823890801 37.5256462727187)))"|"202410"
